,Tweets,created_at,geo,coordinates,place,lang,entities
20,RT @misbarfc: عملية توزع اللقاحات لا تجري بنفس السرعة في كافة البلدان، مثلاً 1 من كل 4 أشخاص تلقى اللقاح في الدول مرتفعة الدخل مقابلة 1 من…,2021-05-06 18:39:29,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'misbarfc', 'name': 'Misbar - مسبار', 'id': 1156898177246646272, 'id_str': '1156898177246646272', 'indices': [3, 12]}], 'urls': []}"
21,RT @hosamgharaibeh: اتفق تماما واضيف بضرورة فتح المعابر البرية بأقصى طاقة واعطاء اولوية للقادمين الذين تلقوا اللقاح ببلدانهم، وتعزيز فرق ال…,2021-05-06 18:32:49,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hosamgharaibeh', 'name': 'Hosam Gharaibeh', 'id': 276202831, 'id_str': '276202831', 'indices': [3, 18]}], 'urls': []}"
22,@noone0_z ههههههه التويتة احتوت معلومة هامشية خاطئة في سياق أعرض. المعلومة المذكورة ليس لها علاقة بأهمية اللقاح من… https://t.co/Mu9HnIU94W,2021-05-06 18:25:01,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'noone0_z', 'name': 'أحمد', 'id': 1120852665217486848, 'id_str': '1120852665217486848', 'indices': [0, 9]}], 'urls': [{'url': 'https://t.co/Mu9HnIU94W', 'expanded_url': 'https://twitter.com/i/web/status/1390372042998943754', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
23,@JustSouhaila لا أظن أنني مؤثر إلى درجة جعل أحد يرفض اللقاح، لكن المشكلة أن التغريدة المذكورة لا علاقة لها بتشجيع أ… https://t.co/E3AtHn2P8m,2021-05-06 17:42:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JustSouhaila', 'name': 'سهيلة🕊️', 'id': 1142429945148391424, 'id_str': '1142429945148391424', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/E3AtHn2P8m', 'expanded_url': 'https://twitter.com/i/web/status/1390361347246985223', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
24,@alaarayyan9 التويتة كانت عن المقارنة بين اللقاح الصيني وبين فايزر وموديرنا، وانه لحد الآن صعب الحكم مين أكثر فعالي… https://t.co/c6DsBIc0qv,2021-05-06 17:38:10,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alaarayyan9', 'name': 'Alaa Rayan علاء ريان', 'id': 2801551562, 'id_str': '2801551562', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/c6DsBIc0qv', 'expanded_url': 'https://twitter.com/i/web/status/1390360252298706947', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
25,عملية توزع اللقاحات لا تجري بنفس السرعة في كافة البلدان، مثلاً 1 من كل 4 أشخاص تلقى اللقاح في الدول مرتفعة الدخل مق… https://t.co/kF9q11JeYY,2021-05-06 17:30:28,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kF9q11JeYY', 'expanded_url': 'https://twitter.com/i/web/status/1390358313154617345', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
26,"%95 من العاملين في فنادق البحر الميت تلقوا اللقاح
#الأردن_اليوم 
https://t.co/6nkNLpbtUR",2021-05-06 17:06:54,,,,ar,"{'hashtags': [{'text': 'الأردن_اليوم', 'indices': [50, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6nkNLpbtUR', 'expanded_url': 'https://alordoon.com/news/archives/1488005', 'display_url': 'alordoon.com/news/archives/…', 'indices': [65, 88]}]}"
27,"%95 من العاملين في فنادق البحر الميت تلقوا اللقاح
https://t.co/sv3czbGNZX
#عمون https://t.co/yQGuucA3qy",2021-05-06 16:43:15,,,,ar,"{'hashtags': [{'text': 'عمون', 'indices': [74, 79]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sv3czbGNZX', 'expanded_url': 'https://www.ammonnews.net/article/608916', 'display_url': 'ammonnews.net/article/608916', 'indices': [50, 73]}], 'media': [{'id': 1390346411305275392, 'id_str': '1390346411305275392', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/E0uAsdiXEAAi9BS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0uAsdiXEAAi9BS.jpg', 'url': 'https://t.co/yQGuucA3qy', 'display_url': 'pic.twitter.com/yQGuucA3qy', 'expanded_url': 'https://twitter.com/ammonnews/status/1390346431706419204/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 994, 'h': 559, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 994, 'h': 559, 'resize': 'fit'}}}]}"
28,%95 من العاملين في فنادق البحر الميت تلقوا اللقاح https://t.co/s8aQUcG1mC https://t.co/4Ov1o7q0mo,2021-05-06 16:22:41,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/s8aQUcG1mC', 'expanded_url': 'http://dlvr.it/RzBf9P', 'display_url': 'dlvr.it/RzBf9P', 'indices': [50, 73]}], 'media': [{'id': 1390341253099782145, 'id_str': '1390341253099782145', 'indices': [74, 97], 'media_url': 'http://pbs.twimg.com/media/E0t8ANuVgAERb1V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0t8ANuVgAERb1V.jpg', 'url': 'https://t.co/4Ov1o7q0mo', 'display_url': 'pic.twitter.com/4Ov1o7q0mo', 'expanded_url': 'https://twitter.com/Urdoni/status/1390341254500610048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 600, 'h': 335, 'resize': 'fit'}, 'large': {'w': 600, 'h': 335, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 335, 'resize': 'fit'}}}]}"
29,"#عاجل %95 من العاملين بفنادق البحر الميت تلقوا اللقاح

https://t.co/oMx50YroIm https://t.co/pHB9em5JC9",2021-05-06 16:18:46,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oMx50YroIm', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=437098', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [55, 78]}], 'media': [{'id': 1390340264905093122, 'id_str': '1390340264905093122', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/E0t7GsaXMAImwP1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0t7GsaXMAImwP1.jpg', 'url': 'https://t.co/pHB9em5JC9', 'display_url': 'pic.twitter.com/pHB9em5JC9', 'expanded_url': 'https://twitter.com/JordanZad1/status/1390340269212639232/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 432, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 768, 'h': 432, 'resize': 'fit'}}}]}"
